userID,itemID,rating
720,2699,1
720,2735,1
720,1949,1
720,2714,1
720,2412,1
720,2762,1
720,75,1
720,526,1
720,860,1
720,2702,1
720,606,1
720,2014,1
720,2630,1
720,628,1
721,194,1
721,1812,1
721,46,1
721,1883,1
722,2591,1
722,470,1
722,542,1
722,1267,1
722,84,1
722,801,1
722,1446,1
722,651,1
723,70,1
723,170,1
724,694,1
724,1188,1
724,1661,1
724,2514,1
724,1544,1
724,511,1
725,484,1
725,94,1
726,1172,1
726,451,1
726,274,1
726,1993,1
726,2032,1
726,1248,1
727,748,1
727,744,1
727,476,1
727,1128,1
727,726,1
727,121,1
727,1658,1
727,2524,1
727,1175,1
727,815,1
728,65,1
728,1056,1
728,1991,1
728,1283,1
728,1228,1
728,1352,1
728,2336,1
728,2465,1
728,422,1
729,406,1
729,338,1
729,2316,1
729,2019,1
729,219,1
729,2366,1
729,2304,1
729,410,1
729,81,1
729,2130,1
729,2503,1
729,2061,1
729,2333,1
729,2945,1
729,2804,1
729,2252,1
729,481,1
729,2520,1
729,2283,1
730,612,1
730,1773,1
730,1172,1
730,89,1
730,2503,1
730,2320,1
730,398,1
730,1324,1
730,2849,1
730,436,1
730,65,1
730,2877,1
731,48,1
731,532,1
731,2614,1
731,2461,1
731,2684,1
731,2898,1
731,626,1
732,498,1
732,2728,1
733,526,1
733,306,1
733,481,1
733,622,1
733,250,1
733,666,1
733,449,1
733,477,1
733,305,1
733,705,1
733,398,1
733,88,1
734,3023,1
734,488,1
735,1815,1
736,2790,1
736,2522,1
736,2555,1
736,674,1
736,2915,1
736,2488,1
736,102,1
736,2262,1
737,50,1
737,2521,1
737,2304,1
737,1802,1
737,1059,1
737,2974,1
737,502,1
737,211,1
737,2522,1
737,180,1
737,2552,1
737,2531,1
737,2478,1
737,1429,1
737,2566,1
737,2545,1
737,985,1
737,2485,1
737,2578,1
737,826,1
738,153,1
738,362,1
738,1892,1
738,2240,1
738,398,1
738,2507,1
738,526,1
738,2194,1
738,1932,1
739,2906,1
739,153,1
739,915,1
739,2321,1
739,1315,1
739,319,1
739,2637,1
740,1763,1
740,1901,1
741,502,1
741,419,1
741,2607,1
741,1963,1
741,224,1
741,1985,1
741,2246,1
741,1998,1
741,194,1
741,2801,1
741,2275,1
741,566,1
741,528,1
741,3024,1
742,275,1
742,2436,1
742,2615,1
743,50,1
743,2713,1
743,554,1
743,2839,1
743,2397,1
743,2883,1
743,2945,1
743,2307,1
743,2264,1
744,2479,1
744,2714,1
744,2953,1
744,1972,1
745,651,1
745,352,1
745,1887,1
745,688,1
745,2047,1
745,480,1
745,243,1
745,2668,1
745,1913,1
745,598,1
746,2786,1
746,250,1
746,2051,1
746,1167,1
746,2900,1
746,620,1
746,535,1
746,1375,1
746,536,1
746,646,1
746,649,1
746,2680,1
746,2975,1
746,2173,1
746,2007,1
746,2486,1
746,1361,1
746,397,1
746,224,1
746,597,1
746,2690,1
747,264,1
747,863,1
747,451,1
747,2496,1
747,2605,1
747,434,1
747,269,1
747,2694,1
747,2494,1
747,2466,1
747,2644,1
748,2961,1
748,2971,1
748,552,1
748,2224,1
748,2040,1
748,59,1
748,543,1
748,526,1
748,233,1
748,2579,1
749,560,1
749,619,1
749,263,1
749,1927,1
750,2797,1
750,56,1
750,1923,1
750,493,1
750,2603,1
750,2982,1
750,2006,1
750,338,1
750,2556,1
750,2167,1
750,2731,1
750,1914,1
750,650,1
751,2885,1
751,2463,1
751,2962,1
752,51,1
752,1650,1
752,968,1
752,1963,1
752,2006,1
752,136,1
752,249,1
752,323,1
752,2487,1
752,364,1
752,681,1
753,419,1
753,51,1
753,2533,1
753,1603,1
753,2863,1
753,2321,1
753,2342,1
753,2373,1
754,2458,1
754,338,1
754,700,1
754,2853,1
754,3054,1
755,189,1
755,2870,1
755,553,1
755,2677,1
755,2945,1
756,2114,1
756,652,1
756,449,1
756,2531,1
756,309,1
757,2615,1
757,211,1
757,152,1
757,827,1
757,210,1
757,791,1
758,870,1
758,863,1
758,411,1
758,2279,1
758,2312,1
758,342,1
758,1248,1
758,1076,1
758,269,1
758,2465,1
758,2559,1
758,2547,1
758,1130,1
758,225,1
759,51,1
759,2749,1
759,2234,1
759,141,1
759,115,1
760,475,1
760,2806,1
760,1813,1
760,1779,1
760,2030,1
760,217,1
760,2277,1
760,2006,1
760,51,1
760,2173,1
760,2179,1
760,255,1
760,1949,1
760,2935,1
760,317,1
760,2139,1
760,267,1
761,2458,1
761,2255,1
761,2289,1
761,2336,1
761,203,1
762,51,1
762,1936,1
762,2024,1
762,2018,1
762,1919,1
762,802,1
762,1276,1
762,2382,1
762,2005,1
762,2436,1
763,189,1
763,129,1
763,242,1
763,2967,1
763,308,1
763,128,1
763,318,1
763,814,1
763,167,1
763,388,1
763,2650,1
763,192,1
763,2520,1
763,2040,1
763,219,1
764,1460,1
764,2346,1
764,200,1
764,2989,1
764,2511,1
764,422,1
764,2670,1
764,597,1
764,2491,1
765,847,1
765,440,1
765,51,1
765,362,1
765,722,1
765,968,1
766,946,1
766,223,1
766,1953,1
766,208,1
766,2817,1
766,1113,1
766,2175,1
766,1949,1
766,392,1
766,2096,1
766,2016,1
767,3032,1
767,71,1
767,803,1
768,2763,1
768,2531,1
768,2987,1
768,2647,1
768,2341,1
768,2465,1
768,2469,1
768,2825,1
768,2684,1
768,2533,1
768,796,1
769,2008,1
769,2251,1
769,2785,1
769,2304,1
769,292,1
769,2272,1
769,2336,1
770,209,1
770,2293,1
770,241,1
770,53,1
771,523,1
771,264,1
772,58,1
772,197,1
772,1072,1
773,208,1
773,341,1
773,351,1
773,481,1
773,349,1
773,385,1
773,482,1
774,2006,1
774,1043,1
774,2458,1
774,210,1
774,439,1
774,1936,1
774,2468,1
774,500,1
774,2668,1
774,325,1
774,2734,1
774,478,1
775,2666,1
775,2442,1
775,2794,1
775,2887,1
775,785,1
775,2684,1
775,2279,1
775,197,1
775,2425,1
775,2647,1
776,308,1
776,65,1
776,362,1
776,2381,1
776,364,1
776,71,1
777,2177,1
777,2718,1
777,2010,1
777,2162,1
777,1398,1
777,1766,1
777,218,1
777,53,1
778,2007,1
778,2006,1
778,361,1
778,2953,1
778,1995,1
778,73,1
778,2057,1
778,128,1
778,315,1
779,338,1
779,65,1
779,243,1
779,2689,1
780,2180,1
780,65,1
780,624,1
780,2178,1
780,394,1
780,209,1
780,421,1
780,622,1
780,2314,1
780,617,1
780,275,1
780,2962,1
780,1949,1
780,431,1
780,396,1
781,2688,1
781,2169,1
781,477,1
781,2138,1
781,2440,1
781,1552,1
781,2532,1
781,355,1
781,2912,1
781,2453,1
781,2444,1
781,2469,1
781,1216,1
781,546,1
781,597,1
781,53,1
781,1432,1
781,2846,1
781,2045,1
781,1949,1
781,1610,1
781,2903,1
782,2715,1
782,221,1
782,530,1
782,1825,1
782,2210,1
782,1443,1
782,2716,1
782,422,1
782,1818,1
782,2657,1
782,2442,1
782,1110,1
782,3054,1
783,2250,1
783,2352,1
783,2822,1
783,250,1
783,2238,1
783,2684,1
783,2427,1
783,2842,1
783,65,1
783,2458,1
783,2297,1
783,2548,1
783,652,1
783,2160,1
783,58,1
783,2862,1
783,208,1
783,2866,1
783,292,1
783,369,1
784,254,1
784,649,1
784,2258,1
784,705,1
784,292,1
784,434,1
784,203,1
784,352,1
784,250,1
784,294,1
784,2688,1
784,196,1
784,323,1
784,53,1
784,349,1
785,65,1
785,2494,1
785,920,1
785,1118,1
785,1135,1
785,2033,1
785,99,1
785,2032,1
785,363,1
785,2330,1
786,382,1
786,803,1
787,666,1
787,651,1
787,1949,1
787,53,1
787,293,1
788,508,1
788,343,1
788,211,1
788,128,1
788,1215,1
788,53,1
789,53,1
789,337,1
789,339,1
791,53,1
791,536,1
791,2977,1
791,112,1
791,197,1
791,2667,1
791,439,1
791,330,1
791,339,1
791,636,1
791,526,1
792,557,1
792,75,1
792,321,1
792,624,1
792,480,1
792,565,1
792,646,1
793,788,1
793,1197,1
793,2182,1
793,2673,1
793,956,1
793,2201,1
793,1653,1
793,937,1
793,2868,1
793,338,1
793,2468,1
793,217,1
793,196,1
793,1071,1
794,292,1
794,1931,1
794,482,1
794,429,1
794,2995,1
794,59,1
794,2991,1
794,2444,1
794,220,1
794,1863,1
795,2342,1
795,2781,1
795,2482,1
795,411,1
795,2263,1
795,2533,1
795,467,1
795,923,1
795,2857,1
795,2900,1
795,1464,1
795,2953,1
795,344,1
795,1347,1
796,2870,1
796,2234,1
796,544,1
796,481,1
796,1211,1
796,1887,1
796,54,1
796,233,1
797,2291,1
797,54,1
797,2553,1
797,2898,1
797,500,1
797,2139,1
797,566,1
798,1834,1
798,54,1
799,397,1
799,736,1
799,2880,1
799,2236,1
800,163,1
800,2184,1
800,2370,1
801,618,1
801,474,1
801,1765,1
801,3011,1
801,1770,1
802,1389,1
802,434,1
802,1697,1
802,1724,1
802,2941,1
802,1494,1
802,416,1
802,277,1
802,214,1
802,2252,1
802,65,1
802,220,1
802,485,1
802,2779,1
802,544,1
802,224,1
803,1783,1
804,54,1
804,83,1
804,524,1
805,565,1
805,481,1
805,2465,1
805,2449,1
805,1936,1
805,394,1
805,2786,1
805,2922,1
805,2823,1
805,2555,1
805,2670,1
806,1978,1
806,2035,1
806,54,1
807,667,1
807,481,1
807,421,1
807,479,1
807,2382,1
807,2441,1
807,519,1
808,511,1
808,472,1
808,250,1
809,54,1
809,65,1
810,1403,1
810,1279,1
810,1572,1
810,398,1
810,2174,1
810,510,1
810,2905,1
810,352,1
810,442,1
810,419,1
810,219,1
810,2160,1
810,853,1
810,1697,1
810,1497,1
812,140,1
812,1823,1
812,207,1
813,319,1
813,55,1
814,65,1
814,55,1
814,2629,1
814,2274,1
814,1397,1
815,149,1
815,55,1
815,123,1
816,527,1
816,526,1
816,55,1
816,566,1
816,360,1
817,609,1
817,55,1
818,308,1
819,2494,1
819,2714,1
819,77,1
819,2549,1
819,2428,1
819,2701,1
819,2720,1
819,2621,1
819,2201,1
819,2200,1
819,1971,1
820,2354,1
820,2499,1
820,829,1
820,2630,1
820,966,1
820,1089,1
820,250,1
820,2800,1
820,2748,1
820,2813,1
821,453,1
821,385,1
821,360,1
821,2461,1
821,355,1
821,388,1
821,2425,1
821,1887,1
821,2714,1
821,278,1
821,520,1
821,2757,1
822,56,1
822,118,1
822,143,1
823,203,1
823,2371,1
823,58,1
824,2251,1
824,695,1
824,2790,1
824,2502,1
824,2861,1
824,194,1
824,2301,1
824,2457,1
825,2600,1
825,695,1
825,520,1
825,2592,1
826,952,1
826,1644,1
827,179,1
827,342,1
828,57,1
828,2246,1
828,2018,1
828,2842,1
828,3030,1
828,3029,1
828,2533,1
829,2807,1
829,1893,1
829,57,1
830,1989,1
830,2543,1
830,285,1
830,2550,1
830,624,1
830,2350,1
830,1896,1
830,2273,1
830,2659,1
831,2452,1
831,2314,1
831,2348,1
831,2815,1
831,947,1
831,1715,1
831,2994,1
831,893,1
831,1507,1
831,2011,1
831,2016,1
831,2654,1
831,1109,1
832,2019,1
832,2428,1
832,792,1
832,114,1
832,1966,1
832,2436,1
832,419,1
832,220,1
832,2814,1
832,128,1
832,189,1
832,133,1
832,2216,1
832,190,1
832,2765,1
832,2964,1
832,796,1
833,1949,1
833,1402,1
833,329,1
833,769,1
834,802,1
834,552,1
834,944,1
834,1567,1
834,2638,1
834,2716,1
834,320,1
834,264,1
835,814,1
835,2480,1
835,2342,1
835,2571,1
836,2435,1
836,722,1
836,754,1
836,1605,1
836,2682,1
836,210,1
836,2676,1
836,250,1
836,1028,1
836,2289,1
836,232,1
836,240,1
836,242,1
836,211,1
836,218,1
836,2483,1
837,1859,1
837,553,1
837,1929,1
837,565,1
837,564,1
837,2375,1
838,1664,1
838,394,1
838,2469,1
838,2858,1
838,2242,1
838,615,1
838,2519,1
839,1317,1
839,2392,1
839,349,1
839,2500,1
839,1718,1
839,1014,1
839,1117,1
839,1251,1
839,1653,1
839,1255,1
839,233,1
840,349,1
840,250,1
840,2119,1
840,2096,1
840,348,1
840,2081,1
840,2127,1
840,1933,1
840,636,1
840,180,1
840,2479,1
840,219,1
840,2381,1
840,242,1
840,330,1
840,2046,1
840,2188,1
841,807,1
841,1358,1
841,2891,1
842,436,1
842,612,1
842,2928,1
842,439,1
843,107,1
843,2043,1
843,189,1
844,58,1
844,398,1
844,196,1
844,365,1
844,179,1
844,1191,1
845,2034,1
845,2224,1
845,58,1
846,2463,1
846,65,1
846,220,1
846,292,1
847,604,1
847,1764,1
847,1899,1
847,2385,1
847,1921,1
847,250,1
848,2139,1
848,138,1
848,520,1
848,2006,1
848,426,1
848,141,1
848,434,1
848,345,1
848,2380,1
848,1931,1
848,1054,1
849,141,1
850,2624,1
850,605,1
850,1492,1
850,1465,1
850,313,1
851,2331,1
851,2277,1
851,803,1
851,667,1
851,2594,1
851,208,1
851,1547,1
851,553,1
851,1119,1
851,612,1
851,219,1
852,2132,1
852,383,1
852,342,1
852,2167,1
852,2668,1
852,578,1
852,338,1
853,2263,1
853,141,1
854,2734,1
855,2378,1
855,2630,1
855,192,1
855,153,1
855,2573,1
855,1660,1
855,364,1
855,578,1
855,2163,1
856,1877,1
856,3053,1
856,2391,1
857,2092,1
857,975,1
857,267,1
858,397,1
858,2342,1
858,2334,1
858,2405,1
858,2777,1
858,3048,1
858,2533,1
858,2624,1
858,192,1
858,481,1
859,2444,1
859,125,1
859,2381,1
859,58,1
860,275,1
860,87,1
861,2373,1
861,1924,1
861,2813,1
861,1605,1
861,956,1
861,665,1
861,2591,1
861,2170,1
861,3000,1
861,387,1
862,391,1
862,510,1
862,528,1
862,2441,1
862,2530,1
863,2130,1
863,387,1
863,535,1
863,2147,1
863,654,1
863,2140,1
863,394,1
863,59,1
863,2582,1
863,521,1
863,320,1
863,211,1
863,217,1
864,72,1
864,466,1
864,214,1
864,127,1
864,432,1
864,2443,1
864,705,1
864,270,1
864,65,1
864,310,1
864,2768,1
864,2385,1
865,1255,1
865,219,1
865,829,1
865,2080,1
865,562,1
865,1949,1
865,546,1
865,967,1
865,1597,1
865,1351,1
866,546,1
866,2007,1
866,567,1
866,702,1
866,2415,1
866,2155,1
867,214,1
867,1497,1
867,2971,1
867,1569,1
867,2533,1
867,1887,1
867,2788,1
867,1139,1
867,641,1
867,1635,1
867,345,1
867,537,1
867,466,1
867,2779,1
867,1024,1
867,1496,1
867,2043,1
867,660,1
867,2295,1
867,58,1
867,567,1
867,1243,1
867,589,1
867,2715,1
867,2786,1
867,2613,1
867,624,1
867,2090,1
867,2095,1
867,1375,1
868,1724,1
868,2753,1
868,1446,1
868,669,1
868,807,1
869,500,1
869,2443,1
870,2463,1
870,254,1
870,2407,1
870,443,1
870,342,1
870,635,1
870,185,1
870,192,1
870,2262,1
870,2381,1
870,459,1
871,59,1
871,58,1
871,2505,1
871,814,1
871,197,1
871,2443,1
872,621,1
872,232,1
872,286,1
872,479,1
872,407,1
872,1932,1
872,673,1
872,123,1
872,337,1
872,334,1
872,305,1
872,481,1
872,321,1
872,454,1
872,449,1
872,218,1
872,2638,1
872,344,1
872,3014,1
872,2435,1
872,250,1
872,293,1
873,1932,1
873,209,1
873,798,1
873,2336,1
873,1764,1
873,2488,1
873,2436,1
873,2289,1
873,2862,1
873,2842,1
873,2955,1
873,1796,1
874,299,1
874,1102,1
874,510,1
874,917,1
874,1227,1
874,189,1
874,2529,1
874,2602,1
874,2467,1
874,1538,1
874,2605,1
874,1097,1
874,420,1
874,2603,1
875,847,1
875,250,1
875,1253,1
875,785,1
875,821,1
875,778,1
875,464,1
875,407,1
875,63,1
875,2530,1
876,1036,1
876,2825,1
876,944,1
876,58,1
876,2252,1
876,2599,1
876,1350,1
876,2724,1
876,1390,1
876,1348,1
877,2533,1
877,674,1
877,224,1
877,483,1
877,2456,1
877,623,1
877,442,1
877,1625,1
877,1050,1
877,515,1
877,513,1
877,343,1
877,344,1
877,527,1
877,67,1
877,619,1
877,175,1
877,477,1
877,523,1
877,922,1
877,2559,1
877,525,1
877,544,1
878,2185,1
878,2138,1
879,2435,1
879,2352,1
879,141,1
879,203,1
879,2975,1
879,320,1
879,337,1
879,339,1
879,2461,1
880,1154,1
880,1247,1
880,526,1
880,1311,1
880,628,1
880,1059,1
880,1432,1
880,2051,1
880,1936,1
880,364,1
880,1375,1
880,2299,1
880,1664,1
880,1949,1
880,1185,1
880,2509,1
880,565,1
881,702,1
881,329,1
881,363,1
881,2813,1
881,2865,1
881,2381,1
881,2398,1
881,2842,1
881,2522,1
881,391,1
881,343,1
882,1211,1
882,2436,1
882,1177,1
882,337,1
882,1014,1
882,526,1
882,532,1
882,2939,1
882,1745,1
882,1510,1
882,2977,1
883,202,1
883,58,1
883,209,1
884,58,1
884,2707,1
884,2696,1
884,203,1
884,442,1
884,2620,1
884,441,1
884,2279,1
884,243,1
884,319,1
884,388,1
885,1512,1
885,1601,1
885,344,1
885,926,1
885,325,1
885,951,1
885,114,1
885,2317,1
885,739,1
885,493,1
886,2744,1
886,2091,1
887,227,1
887,350,1
887,209,1
888,977,1
888,1551,1
888,971,1
888,2591,1
888,58,1
888,1710,1
888,2750,1
888,2980,1
888,1100,1
888,1375,1
888,2780,1
888,250,1
888,1243,1
888,1713,1
888,398,1
889,2737,1
889,299,1
889,1960,1
889,394,1
889,866,1
889,2128,1
889,439,1
889,2279,1
889,2044,1
889,2198,1
889,568,1
889,401,1
889,545,1
889,692,1
890,294,1
890,196,1
890,365,1
890,319,1
891,936,1
891,1091,1
891,209,1
891,219,1
891,1007,1
891,2868,1
891,1313,1
891,2330,1
891,2336,1
891,2661,1
891,976,1
891,875,1
891,2264,1
891,2531,1
891,153,1
892,2201,1
892,775,1
892,292,1
892,393,1
892,1089,1
892,951,1
892,1473,1
892,1203,1
892,982,1
892,306,1
892,2627,1
892,357,1
892,1673,1
892,2006,1
892,2400,1
892,1532,1
892,342,1
893,2260,1
893,888,1
893,210,1
893,101,1
893,2194,1
893,208,1
894,2128,1
894,2759,1
894,59,1
894,2351,1
895,641,1
895,2471,1
895,59,1
896,541,1
896,2856,1
896,220,1
896,209,1
896,2024,1
896,469,1
896,429,1
896,2873,1
896,2057,1
896,219,1
896,2811,1
896,2245,1
897,153,1
897,114,1
897,59,1
898,477,1
898,310,1
898,507,1
898,708,1
898,1682,1
898,467,1
898,2217,1
898,2964,1
898,2870,1
898,2214,1
898,1383,1
898,250,1
898,2928,1
898,2858,1
898,628,1
898,1168,1
898,2907,1
898,1354,1
898,556,1
898,2909,1
898,2469,1
898,1285,1
898,2441,1
898,2723,1
898,224,1
898,2916,1
898,2436,1
899,2453,1
899,210,1
900,477,1
900,479,1
900,208,1
900,149,1
900,128,1
900,2517,1
900,405,1
900,526,1
900,555,1
900,493,1
900,565,1
900,481,1
900,1949,1
900,337,1
900,475,1
900,488,1
900,215,1
900,467,1
900,2006,1
900,465,1
900,694,1
901,58,1
901,2549,1
902,1578,1
902,2032,1
902,65,1
902,152,1
902,1686,1
902,249,1
903,58,1
903,1815,1
903,112,1
904,209,1
904,745,1
904,153,1
905,1639,1
905,511,1
905,611,1
905,1936,1
906,1332,1
906,203,1
906,2214,1
906,853,1
906,63,1
906,2879,1
906,398,1
906,2992,1
906,3027,1
907,844,1
907,2006,1
907,2384,1
907,1953,1
908,149,1
908,96,1
908,613,1
908,89,1
908,1983,1
908,2359,1
908,292,1
908,150,1
908,2257,1
908,2717,1
909,197,1
909,58,1
910,320,1
910,1686,1
910,461,1
910,2163,1
910,268,1
910,250,1
910,2765,1
910,792,1
910,2377,1
910,2146,1
910,2184,1
910,419,1
910,1486,1
910,2808,1
911,2483,1
911,367,1
911,2508,1
911,2535,1
911,2494,1
911,2571,1
911,1289,1
911,180,1
911,2363,1
911,2336,1
912,1216,1
912,2355,1
912,196,1
912,1587,1
912,1241,1
912,2321,1
912,394,1
912,127,1
912,708,1
912,823,1
913,2010,1
913,2043,1
913,1949,1
914,1291,1
914,1682,1
914,1121,1
914,1412,1
914,2133,1
914,260,1
914,1026,1
914,2529,1
914,2999,1
914,748,1
914,2547,1
914,2500,1
914,922,1
914,2530,1
914,72,1
914,1644,1
914,212,1
914,951,1
914,510,1
914,2217,1
914,2440,1
914,58,1
914,65,1
915,242,1
915,117,1
915,203,1
915,334,1
915,2412,1
916,2797,1
916,2592,1
916,2987,1
916,2167,1
916,218,1
916,394,1
916,442,1
916,2051,1
916,2885,1
916,2168,1
917,2304,1
917,781,1
917,731,1
917,1249,1
918,2647,1
918,688,1
918,2469,1
918,294,1
918,259,1
918,351,1
919,830,1
919,1214,1
919,838,1
919,2529,1
919,479,1
919,265,1
919,1543,1
919,2339,1
919,2336,1
919,1389,1
920,1499,1
920,2761,1
920,1152,1
920,2217,1
920,65,1
920,58,1
921,1923,1
921,170,1
921,2456,1
921,189,1
922,2829,1
922,3053,1
922,2412,1
922,2465,1
922,387,1
923,681,1
923,2838,1
924,220,1
924,968,1
924,896,1
924,2318,1
924,623,1
924,264,1
924,2147,1
924,2314,1
924,2367,1
924,387,1
924,2381,1
925,2676,1
925,190,1
925,2403,1
926,2061,1
926,1849,1
926,196,1
926,2806,1
926,2048,1
926,1936,1
927,847,1
927,2440,1
927,850,1
927,2474,1
928,2048,1
928,2863,1
928,1657,1
928,2971,1
928,1654,1
928,2158,1
928,2373,1
928,2549,1
928,452,1
928,865,1
928,1505,1
928,2689,1
928,565,1
928,589,1
928,2761,1
928,398,1
928,58,1
928,2006,1
928,734,1
928,1348,1
928,2004,1
928,231,1
929,2336,1
929,355,1
929,2328,1
929,211,1
929,620,1
929,130,1
929,1810,1
929,136,1
929,622,1
930,442,1
930,1949,1
930,58,1
930,394,1
930,813,1
931,127,1
931,2012,1
931,2497,1
931,58,1
932,250,1
932,254,1
932,481,1
932,1277,1
932,2485,1
932,398,1
932,388,1
932,2926,1
932,2342,1
933,125,1
933,367,1
933,2954,1
933,1913,1
933,641,1
933,398,1
933,2286,1
933,2669,1
933,622,1
933,2435,1
933,141,1
933,2155,1
933,242,1
933,2703,1
933,267,1
933,482,1
933,1949,1
934,2476,1
934,442,1
934,343,1
934,2638,1
934,314,1
934,2479,1
934,365,1
934,2736,1
934,203,1
934,2571,1
935,2339,1
935,2717,1
935,283,1
936,1556,1
936,1548,1
936,1375,1
936,243,1
936,2057,1
936,419,1
936,2591,1
936,635,1
936,551,1
936,208,1
936,694,1
936,361,1
936,1558,1
936,2039,1
936,599,1
936,2071,1
936,3032,1
936,320,1
936,2132,1
937,1111,1
937,2238,1
937,217,1
937,2276,1
937,2647,1
937,2469,1
937,2508,1
937,175,1
937,2272,1
937,2522,1
937,2514,1
937,1154,1
938,480,1
938,141,1
938,323,1
938,325,1
938,2105,1
938,1320,1
938,385,1
938,306,1
938,526,1
938,59,1
939,1003,1
939,229,1
939,1135,1
939,2468,1
939,481,1
939,196,1
939,2804,1
939,2530,1
939,1348,1
939,1172,1
939,2605,1
939,173,1
939,1090,1
940,65,1
940,2753,1
940,2342,1
940,422,1
940,2476,1
940,2981,1
940,2339,1
940,2006,1
940,342,1
940,2893,1
941,2032,1
941,467,1
941,1006,1
942,107,1
942,141,1
943,2996,1
943,191,1
943,242,1
943,612,1
943,997,1
943,112,1
943,469,1
944,141,1
944,2522,1
944,814,1
944,874,1
944,192,1
944,607,1
944,546,1
944,2480,1
944,367,1
944,518,1
945,2498,1
945,2312,1
945,2955,1
945,2616,1
945,617,1
945,2575,1
945,796,1
946,2395,1
946,838,1
946,382,1
946,2346,1
946,2449,1
946,2821,1
946,387,1
946,58,1
946,1759,1
947,2218,1
947,189,1
948,2625,1
948,1217,1
949,2487,1
949,2991,1
949,689,1
949,2530,1
949,2339,1
949,814,1
949,344,1
949,218,1
949,192,1
949,2996,1
949,2224,1
949,2342,1
949,2613,1
949,427,1
949,611,1
949,125,1
949,2436,1
950,2468,1
950,292,1
950,2491,1
950,117,1
950,622,1
950,525,1
950,141,1
950,462,1
950,2935,1
950,278,1
950,2510,1
950,191,1
950,382,1
951,2044,1
951,2098,1
951,562,1
951,1914,1
951,2474,1
952,142,1
952,908,1
952,801,1
952,3036,1
952,948,1
952,1286,1
952,1923,1
952,2510,1
952,2304,1
953,2307,1
953,1059,1
953,758,1
953,2172,1
953,2333,1
953,79,1
953,1859,1
953,2522,1
953,2965,1
953,2964,1
953,2687,1
953,2167,1
953,943,1
954,1158,1
954,313,1
954,452,1
954,2339,1
954,65,1
954,170,1
954,157,1
954,2210,1
954,2060,1
954,375,1
954,196,1
954,179,1
955,1057,1
955,1260,1
956,1675,1
956,1679,1
956,1274,1
956,1222,1
956,1460,1
956,1333,1
956,1579,1
956,1616,1
956,1520,1
956,1216,1
956,1566,1
956,1486,1
956,1725,1
957,2520,1
957,2789,1
957,58,1
957,671,1
957,2412,1
957,499,1
957,2403,1
957,59,1
957,544,1
957,599,1
957,2665,1
958,214,1
958,2537,1
958,2547,1
958,1221,1
958,3036,1
958,485,1
958,2789,1
958,2933,1
958,416,1
958,153,1
958,1361,1
958,627,1
958,2909,1
958,421,1
958,919,1
958,521,1
958,1951,1
958,1113,1
959,58,1
959,209,1
959,208,1
960,203,1
960,367,1
961,1038,1
961,2339,1
961,58,1
961,526,1
961,2425,1
962,2724,1
962,2572,1
962,2506,1
962,2356,1
962,127,1
962,294,1
963,1141,1
963,1431,1
963,58,1
963,1070,1
963,1098,1
963,2630,1
963,931,1
963,1352,1
964,2712,1
964,2681,1
964,367,1
964,2479,1
964,2352,1
964,2790,1
964,2301,1
964,2251,1
964,1799,1
964,2725,1
964,2954,1
964,2465,1
965,189,1
965,2417,1
965,562,1
965,367,1
965,2522,1
965,455,1
965,603,1
965,233,1
965,349,1
965,473,1
965,58,1
965,2251,1
965,414,1
965,2935,1
965,617,1
965,2019,1
965,2754,1
965,641,1
966,338,1
966,2428,1
966,2441,1
966,2944,1
966,964,1
966,435,1
966,879,1
966,1070,1
966,2508,1
966,2559,1
967,796,1
967,2833,1
967,58,1
967,2497,1
967,3014,1
967,2436,1
967,318,1
967,2714,1
967,59,1
967,437,1
968,59,1
968,2797,1
968,2397,1
968,2568,1
968,2372,1
968,2417,1
969,671,1
969,2545,1
969,638,1
969,351,1
969,2468,1
969,209,1
969,443,1
969,820,1
969,2045,1
969,212,1
969,2666,1
969,789,1
970,2614,1
970,339,1
970,1949,1
970,250,1
970,344,1
970,58,1
970,318,1
970,597,1
970,309,1
971,268,1
971,451,1
971,2203,1
971,203,1
971,361,1
971,2922,1
971,270,1
971,2393,1
971,337,1
971,2849,1
971,422,1
971,2903,1
971,3050,1
971,216,1
971,190,1
972,2466,1
972,2252,1
972,209,1
972,2714,1
972,2474,1
972,544,1
972,365,1
972,394,1
972,2203,1
972,317,1
972,2468,1
972,487,1
972,419,1
972,436,1
972,2342,1
972,320,1
972,2670,1
972,524,1
972,2336,1
972,898,1
972,210,1
972,2261,1
972,2286,1
972,344,1
972,2885,1
972,2709,1
972,2275,1
973,2299,1
973,236,1
973,2547,1
973,2045,1
973,470,1
973,2439,1
973,2976,1
973,439,1
973,365,1
973,2538,1
973,203,1
974,2481,1
974,2468,1
974,814,1
975,599,1
975,2259,1
975,551,1
975,141,1
975,242,1
975,2943,1
975,2634,1
975,1662,1
975,2999,1
975,2402,1
976,1068,1
976,1828,1
976,2549,1
976,1963,1
976,2455,1
976,2643,1
977,1960,1
977,2436,1
977,190,1
977,58,1
977,2258,1
977,2295,1
977,2466,1
978,2483,1
978,2816,1
978,1653,1
978,231,1
978,65,1
978,2205,1
978,2277,1
979,1949,1
979,2952,1
979,2903,1
979,686,1
979,2891,1
979,2923,1
979,243,1
979,652,1
979,2145,1
979,653,1
979,681,1
979,1913,1
979,420,1
979,2445,1
979,2381,1
980,2336,1
980,114,1
980,350,1
981,1857,1
981,740,1
981,536,1
