userID,itemID,prediction
2392,652,7.6812778
2392,454,7.2298098
2392,2670,7.1097307
2392,2359,7.0890102
2392,2474,7.0509653
2392,669,7.019202
2392,2487,6.995401
1955,310,9.5720005
1955,250,9.137296
1955,339,8.958652
1955,65,8.821237
1955,211,8.573525
1955,2531,8.50536
1955,2465,8.488466
1955,419,8.461153
1955,2342,8.1649275
1955,2474,8.102322
629,218,9.072045
629,203,8.672666
629,189,8.656235
629,58,8.6254015
629,197,8.469289
629,337,8.020404
629,208,8.008611
629,1984,7.9144554
629,358,7.8544855
629,349,7.8452244
1886,141,7.6085973
1886,552,7.161099
1886,192,7.0518985
1886,58,6.8165245
1886,71,6.7845035
1886,2609,6.6613355
1886,123,6.5485177
1886,2412,6.544903
1886,191,6.3808904
1886,1913,6.2705894
716,250,9.683513
716,1448,8.756311
716,442,8.685934
716,2804,8.660919
716,1054,8.109056
716,483,8.007341
716,2557,8.00341
716,2381,7.827229
716,2864,7.8053117
716,58,7.793159
2220,2647,9.118964
2220,2547,8.483421
2220,2674,8.347152
2220,2210,8.235507
2220,2216,8.114787
2220,1936,8.012115
2220,2978,7.9309363
2220,1933,7.760459
2220,2536,7.713283
2220,65,7.6859913
2397,254,9.269235
2397,292,9.11941
2397,123,8.908324
2397,2342,8.857557
2397,65,8.767448
2397,2436,8.699968
2397,2444,8.609619
2397,141,8.520281
2397,2461,8.414568
2397,2522,8.218078
1131,189,10.024365
1131,136,9.518301
1131,209,9.427247
1131,203,9.114789
1131,123,8.743391
1131,2500,8.489052
1131,141,8.298022
1131,2461,8.283186
1131,254,8.0110235
1131,2398,8.0083475
1630,196,8.072759
1630,275,7.789322
1630,479,7.469063
1630,180,7.438475
1630,53,7.2962465
1630,2804,7.2929835
1630,2279,7.112729
1630,211,6.9790864
1630,58,6.9487286
1630,2469,6.897503
1872,2314,9.6634
1872,422,9.429545
1872,317,8.913492
1872,363,8.576853
1872,209,7.91209
1872,936,7.8825235
1872,112,7.8281717
1872,348,7.73059
1872,2044,7.6325045
1872,361,7.5197268
906,2499,7.5437193
906,2817,7.3835907
906,2443,7.165523
906,2342,7.0643873
906,2392,7.0044746
906,2435,6.9017987
906,2375,6.88149
906,2531,6.7730484
906,2420,6.7541423
906,217,6.733612
722,680,7.8837557
722,103,7.762392
722,2915,7.5258093
722,2688,7.164964
722,189,7.1501904
722,1436,7.093094
722,125,7.0342255
722,363,6.9841003
722,1364,6.979909
722,407,6.946753
769,1983,8.973832
769,292,8.570984
769,308,8.449541
769,59,8.357466
769,2534,8.307844
769,2216,8.152606
769,365,7.799317
769,197,7.7148476
769,2007,7.6690907
769,255,7.5859113
1020,2024,8.184344
1020,96,8.121817
1020,58,8.115812
1020,453,7.9722614
1020,481,7.6731515
1020,383,7.5837564
1020,678,7.553427
1020,1949,7.538473
1020,360,7.472945
1020,699,7.4519024
1280,2475,9.552445
1280,2443,8.256737
1280,220,7.799841
1280,2494,7.6266713
1280,292,7.436026
1280,351,7.393058
1280,2520,7.391906
1280,2559,7.2441497
1280,2468,7.210126
1280,2463,7.182297
610,220,9.886185
610,292,9.110516
610,208,9.059896
610,362,8.99934
610,112,8.967116
610,308,8.698268
610,1983,8.518352
610,294,8.508733
610,117,8.373967
610,218,8.362241
891,137,9.023093
891,363,8.728641
891,357,8.4899
891,134,8.184092
891,1660,7.9254766
891,339,7.897988
891,1566,7.7587523
891,465,7.632404
891,65,7.446261
891,1268,7.428231
2211,814,10.129053
2211,141,8.94974
2211,210,8.948187
2211,2533,8.907007
2211,217,8.709605
2211,2336,8.430771
2211,338,8.40669
2211,2461,8.402657
2211,242,8.235863
2211,123,8.156573
2235,2346,8.326097
2235,850,7.2512126
2235,1054,7.2129865
2235,201,7.075416
2235,2207,6.9989314
2235,602,6.866998
2235,353,6.7895684
2235,747,6.6706433
2235,136,6.6298285
2235,2814,6.5885353
147,1914,7.1642823
147,2257,6.878391
147,358,6.8041244
147,528,6.4293942
147,2006,6.284587
147,1814,6.082638
147,1784,5.960328
147,417,5.8851886
147,2019,5.823384
147,373,5.7763963
690,2006,9.218479
690,2016,9.211453
690,2355,8.204451
690,396,8.16209
690,364,7.9374757
690,2024,7.831293
690,2927,7.727159
690,341,7.3854904
690,2837,7.2660346
690,334,7.1794214
104,2381,8.895986
104,191,7.8270917
104,790,7.657664
104,58,7.416287
104,796,7.3681726
104,2474,7.0363092
104,430,6.978487
104,2897,6.906624
104,192,6.904779
104,792,6.882108
1528,141,10.724872
1528,189,9.528655
1528,190,9.33734
1528,210,9.077587
1528,203,8.889399
1528,209,8.664543
1528,58,8.323489
1528,337,8.296263
1528,138,8.07973
1528,59,7.991232
2302,2342,10.383389
2302,2283,10.335027
2302,211,10.048213
2302,2463,9.857022
2302,814,9.22496
2302,2508,8.976659
2302,292,8.948065
2302,2469,8.934898
2302,2530,8.806283
2302,365,8.762187
688,250,9.434538
688,469,9.152847
688,443,9.097682
688,349,8.454612
688,526,8.431472
688,1936,8.233527
688,294,8.18088
688,363,8.071018
688,434,8.039572
688,419,7.9025006
2401,2701,9.518583
2401,211,8.930248
2401,394,8.662042
2401,2532,8.65744
2401,267,8.626295
2401,308,8.624355
2401,365,8.483864
2401,2289,8.278678
2401,2342,8.246067
2401,2304,8.012231
2090,196,10.065254
2090,208,8.696308
2090,58,8.277417
2090,197,8.260333
2090,211,8.235221
2090,59,8.175641
2090,210,7.784726
2090,203,7.7116632
2090,2342,7.440248
2090,137,7.4185233
1378,649,9.56377
1378,318,8.893612
1378,678,8.287728
1378,203,8.199868
1378,2668,7.837589
1378,306,7.6628747
1378,682,7.6321325
1378,2342,7.5554137
1378,59,7.530565
1378,325,7.5245748
2405,652,8.507522
2405,613,8.09265
2405,565,6.965645
2405,2933,6.8691335
2405,597,6.853519
2405,2970,6.7449374
2405,2488,6.5505037
2405,2241,6.0167904
2405,2800,6.014283
2405,3033,5.9881973
1077,203,12.132859
1077,308,10.22063
1077,3034,10.1097
1077,2533,9.847683
1077,210,9.680984
1077,1724,9.3607645
1077,219,9.145759
1077,3010,9.05135
1077,2630,9.005848
1077,217,8.728183
233,2101,8.686429
233,544,8.398058
233,1138,8.328895
233,224,8.2999115
233,426,7.9630294
233,1056,7.8202605
233,662,7.7097487
233,622,7.585166
233,482,7.478681
233,256,7.4606333
1480,58,11.934748
1480,210,11.376203
1480,218,11.224119
1480,292,10.87855
1480,211,10.398419
1480,2436,10.152544
1480,127,10.120611
1480,209,10.021546
1480,2336,9.681008
1480,242,9.586611
2410,255,7.8050485
2410,2742,7.030122
2410,175,6.8628798
2410,3011,6.862302
2410,1990,6.781068
2410,905,6.4002056
2410,1013,6.27132
2410,96,6.24929
2410,208,6.2197547
2410,2316,6.111434
2412,2090,8.537132
2412,2464,8.171112
2412,2785,7.9590955
2412,270,7.52068
2412,2227,7.4286633
2412,2670,7.1578226
2412,2669,7.0837035
2412,2351,6.87492
2412,2112,6.844301
2412,2793,6.821703
2413,2004,8.260929
2413,40,7.9216523
2413,2200,7.3034167
2413,1648,7.292258
2413,255,7.2915797
2413,2872,7.288987
2413,825,6.8001757
2413,515,6.789474
2413,2800,6.7554684
2413,388,6.700118
2351,1839,8.613023
2351,1812,8.383837
2351,1807,8.249376
2351,1916,8.089403
2351,1875,7.9173903
2351,1968,7.8730974
2351,1939,7.838563
2351,1845,7.710397
2351,1837,7.7088776
2351,1893,7.6225176
396,320,8.826057
396,394,8.516807
396,477,7.9430494
396,2047,7.942365
396,158,7.900032
396,383,7.8176975
396,250,7.6296706
396,528,7.549086
396,526,7.4907904
396,34,7.3735914
363,75,7.0226974
363,1801,6.937855
363,1788,6.887065
363,1777,6.8634706
363,1778,6.8489237
363,236,6.8315372
363,285,6.7445254
363,1937,6.6390767
363,245,6.5406127
363,41,6.524689
1984,486,8.834372
1984,208,8.251088
1984,607,8.014916
1984,636,7.9781337
1984,2813,7.731539
1984,1048,7.5382032
1984,22,7.387852
1984,2498,7.373512
1984,652,7.34982
1984,2438,7.281088
289,2169,9.916025
289,363,9.7874155
289,565,8.7048
289,442,8.621829
289,2008,8.503239
289,2051,8.292817
289,2140,8.074283
289,469,8.028964
289,250,8.008112
289,364,8.005181
145,36,8.113124
145,287,7.629402
145,105,7.412325
145,2202,7.4103374
145,2326,7.1714187
145,391,6.720083
145,307,6.7125463
145,81,6.638204
145,2822,6.2518606
145,591,6.210922
137,405,7.297114
137,75,6.564887
137,2690,6.3860006
137,2367,6.26807
137,233,5.9760966
137,381,5.9523177
137,422,5.933518
137,146,5.927377
137,158,5.92482
137,1813,5.895611
2421,320,8.133244
2421,112,7.5595875
2421,2674,7.495986
2421,2593,7.1671352
2421,394,7.0963697
2421,364,7.0532503
2421,439,6.9993324
2421,385,6.9114757
2421,2314,6.881614
2421,2266,6.7271366
2425,2761,8.727287
2425,208,7.9899287
2425,500,7.6808724
2425,2813,7.636649
2425,2498,7.6051464
2425,3055,7.450878
2425,127,7.3672304
2425,2668,7.2617702
2425,196,7.148362
2425,618,7.0361857
1766,159,9.52412
1766,498,9.4803295
1766,160,8.984031
1766,423,8.447795
1766,299,8.169577
1766,157,8.168783
1766,447,7.962099
1766,448,7.8576326
1766,312,7.5248275
1766,488,7.4927106
1954,2289,9.692793
1954,136,9.290158
1954,608,8.954952
1954,256,8.469817
1954,2067,8.235059
1954,2897,8.151394
1954,242,8.095392
1954,2354,7.988322
1954,350,7.948657
1954,109,7.9349823
1701,692,8.242991
1701,343,7.0540576
1701,1153,7.032884
1701,699,6.9454145
1701,1913,6.942581
1701,1512,6.9304323
1701,2040,6.854126
1701,398,6.8309846
1701,467,6.808227
1701,754,6.6250944
199,157,8.896214
199,169,8.648197
199,280,7.98646
199,641,7.8073826
199,384,7.4961762
199,184,7.239216
199,213,7.1832643
199,638,7.0040283
199,299,6.9653482
199,158,6.91931
2432,1949,8.323371
2432,708,7.334542
2432,888,7.010259
2432,1936,6.774195
2432,672,6.7708035
2432,467,6.6590323
2432,353,6.6064477
2432,2968,6.3524275
2432,2169,6.2280717
2432,2531,6.1759787
2434,1890,8.00726
2434,1882,6.844583
2434,1922,6.7315717
2434,1773,6.697121
2434,601,6.691319
2434,2157,6.5447135
2434,1862,6.527983
2434,326,6.4871345
2434,423,6.4816737
2434,272,6.363151
2019,250,10.4024
2019,65,10.32709
2019,317,9.596729
2019,208,9.177148
2019,127,9.043695
2019,2381,8.968452
2019,355,8.765401
2019,292,8.686589
2019,2531,8.513823
2019,363,8.443714
2438,607,8.73156
2438,652,8.147595
2438,2006,7.996724
2438,1983,7.9609504
2438,699,7.7249227
2438,649,7.7158804
2438,692,7.64155
2438,2171,7.205093
2438,2170,7.1926727
2438,653,6.9976315
337,2170,8.815693
337,1784,7.384429
337,2654,7.151914
337,1927,7.1393185
337,67,7.1102724
337,2163,7.099923
337,143,7.069873
337,1895,7.031626
337,2169,7.028198
337,2880,7.0254917
1456,339,7.7754607
1456,196,7.4434667
1456,290,7.4290776
1456,218,7.2553062
1456,114,7.243933
1456,796,7.229908
1456,2251,7.068754
1456,907,7.0032187
1456,702,6.9550047
1456,208,6.909935
2433,486,7.4724193
2433,488,7.1381197
2433,2255,6.8232374
2433,238,5.714641
2433,326,5.67892
2433,399,5.6483927
2433,2766,5.6165204
2433,39,5.511736
2433,237,5.5065145
2433,104,5.473516
144,266,8.896273
144,220,8.85454
144,308,8.336466
144,343,8.289856
144,2546,8.058014
144,398,8.028839
144,2342,8.007035
144,363,7.9180226
144,250,7.908371
144,2333,7.7151756
1225,1949,10.50799
1225,2048,8.806144
1225,250,8.767518
1225,364,8.330652
1225,2045,8.141243
1225,318,7.8587546
1225,320,7.8581777
1225,2006,7.789738
1225,519,7.777984
1225,526,7.694073
1445,190,7.5797343
1445,141,7.2123284
1445,2463,7.0273128
1445,636,7.0268736
1445,209,6.990637
1445,217,6.910431
1445,58,6.7431707
1445,2530,6.6985183
1445,2251,6.5986376
1445,2756,6.598591
2109,2475,10.129572
2109,65,9.39709
2109,2342,8.83407
2109,210,8.112446
2109,2435,8.044647
2109,2530,7.970744
2109,192,7.961669
2109,458,7.825412
2109,2479,7.809788
2109,339,7.730428
1014,1936,10.134032
1014,2342,9.25877
1014,466,8.662939
1014,360,8.453155
1014,112,8.327322
1014,478,8.254271
1014,233,8.251179
1014,209,8.236271
1014,1949,8.164896
1014,442,8.128011
1631,2047,8.922841
1631,528,8.898972
1631,510,8.516206
1631,96,8.166952
1631,351,7.965875
1631,75,7.8531346
1631,443,7.753055
1631,1765,7.698928
1631,230,7.6224346
1631,626,7.569168
1828,385,10.018634
1828,485,9.29001
1828,228,9.206393
1828,569,9.083287
1828,632,9.055912
1828,480,8.987023
1828,255,8.883781
1828,348,8.856597
1828,651,8.846993
1828,481,8.679659
157,97,8.821841
157,42,8.276312
157,1934,7.9402885
157,272,6.8977385
157,2088,6.7849483
157,18,6.7337127
157,7,6.563517
157,111,6.413804
157,1884,6.36867
157,1773,6.238364
2464,611,9.524388
2464,632,7.923931
2464,2432,7.875193
2464,2382,7.867815
2464,427,7.8047523
2464,387,7.633317
2464,667,7.5115643
2464,620,7.369892
2464,612,7.332472
2464,627,7.2830596
221,516,7.36988
221,2361,7.0603886
221,641,6.725019
221,2390,6.384225
221,2557,6.29183
221,2630,6.2573466
221,522,6.2393703
221,2346,6.216715
221,2501,6.2155237
221,630,6.15649
19,339,9.51735
19,65,7.973949
19,208,7.9423456
19,59,7.905937
19,128,7.8090687
19,2797,7.638209
19,2952,7.5151367
19,360,7.451875
19,268,7.369558
19,1913,7.3447747
1833,419,11.907215
1833,2503,10.5747795
1833,567,10.28478
1833,233,10.234733
1833,477,10.208412
1833,467,10.137678
1833,416,9.876815
1833,553,9.716165
1833,557,9.337676
1833,2786,9.27048
1139,203,10.03739
1139,2336,9.984685
1139,2533,9.827181
1139,355,9.552071
1139,481,9.456441
1139,338,9.413748
1139,208,9.086148
1139,2210,9.030883
1139,292,8.912669
1139,320,8.879678
2470,513,9.140154
2470,562,8.256418
2470,1356,7.666652
2470,481,7.5319014
2470,2792,7.4571586
2470,528,7.403536
2470,250,7.340713
2470,443,7.2606416
2470,112,7.2523065
2470,385,7.23374
2417,363,8.98434
2417,399,8.960292
2417,692,8.780234
2417,511,8.561076
2417,439,8.139716
2417,2008,8.003112
2417,641,7.9037895
2417,2169,7.8287888
2417,2165,7.73302
2417,481,7.6921334
2472,250,8.008969
2472,320,7.996067
2472,364,7.8738527
2472,467,7.505578
2472,215,7.502999
2472,440,7.483822
2472,466,7.461542
2472,398,7.422849
2472,2593,7.3450193
2472,565,7.1793346
2473,562,10.943287
2473,443,10.136599
2473,500,9.891543
2473,63,9.504149
2473,499,9.259146
2473,622,9.210975
2473,569,8.951845
2473,480,8.898448
2473,320,8.599128
2473,477,8.521915
1573,320,9.118467
1573,344,8.690185
1573,292,8.675285
1573,250,8.497336
1573,59,8.426541
1573,2138,8.357752
1573,1936,8.2426
1573,362,8.235614
1573,350,8.217346
1573,562,8.153893
2474,3021,7.6004634
2474,957,6.3972983
2474,1428,6.2686586
2474,1916,6.2402496
2474,358,6.0425024
2474,1361,5.767256
2474,980,5.749099
2474,1083,5.733653
2474,1859,5.7190557
2474,2436,5.6523266
1597,250,9.556659
1597,437,9.207827
1597,467,8.986156
1597,459,8.2421
1597,564,8.214218
1597,481,8.193999
1597,632,8.182085
1597,442,8.102252
1597,567,8.028795
1597,2682,7.9805164
2475,2008,10.1898155
2475,480,9.356155
2475,477,9.298971
2475,363,9.180091
2475,2006,9.155392
2475,301,8.689484
2475,364,8.657258
2475,481,8.355737
2475,243,8.306176
2475,1936,8.085783
215,2172,10.649843
215,175,10.005724
215,125,9.92493
215,136,9.330967
215,2175,9.305417
215,141,8.995035
215,622,8.716226
215,189,8.534176
215,2188,8.435117
215,499,8.345881
1309,292,11.013019
1309,387,9.363607
1309,210,9.219552
1309,357,9.141532
1309,218,8.891856
1309,2354,8.733791
1309,339,8.279002
1309,645,8.081835
1309,208,7.7783213
1309,365,7.7114496
817,283,10.054681
817,2987,9.229103
817,385,8.647299
817,2334,8.473378
817,2173,8.343514
817,2164,7.7039666
817,626,7.5977325
817,627,7.58206
817,2984,7.5425906
817,2979,7.530767
725,12,6.4124618
725,2588,5.900721
725,100,5.698243
725,2042,5.676911
725,1872,5.6745763
725,97,5.6720967
725,26,5.640647
725,77,5.6166964
725,89,5.5689235
725,1928,5.4842615
88,2035,8.095439
88,2135,7.969294
88,1825,7.9284277
88,1907,7.287116
88,2029,7.215591
88,1859,6.954897
88,1839,6.866531
88,1884,6.640466
88,113,6.127579
88,1929,6.052954
1686,2298,8.83062
1686,2275,8.226727
1686,60,7.944316
1686,399,7.919475
1686,2234,7.7926636
1686,2535,7.695276
1686,2684,7.461047
1686,2299,7.4118967
1686,2257,7.292418
1686,2262,7.1665654
1269,210,8.732216
1269,196,8.571284
1269,2474,8.511884
1269,292,8.329367
1269,180,8.203684
1269,2342,8.0673275
1269,2461,8.0584955
1269,2442,8.038242
1269,128,7.8949795
1269,2469,7.7854495
1803,254,8.944819
1803,500,8.714722
1803,477,8.168236
1803,796,8.135585
1803,687,8.099278
1803,127,8.083342
1803,434,7.909434
1803,317,7.8257756
1803,65,7.8159456
1803,208,7.660754
787,1949,8.968652
787,439,8.688303
787,1936,8.234811
787,2010,8.106592
787,2167,8.054468
787,478,7.740478
787,544,7.676966
787,1923,7.6218677
787,2057,7.5344696
787,306,7.4747443
536,220,10.167007
536,208,9.793084
536,308,9.373124
536,1983,8.504708
536,2436,8.2012825
536,2469,8.012301
536,337,7.6154156
536,269,7.458635
536,641,7.446333
536,40,7.4354134
1224,2172,9.310242
1224,485,8.966355
1224,233,8.526781
1224,422,8.370555
1224,390,7.9988236
1224,65,7.97035
1224,398,7.935667
1224,565,7.9166145
1224,112,7.8867064
1224,500,7.8811803
2053,352,7.320932
2053,2665,7.107649
2053,338,6.7095857
2053,702,6.532108
2053,319,6.1990604
2053,422,6.1699114
2053,1623,6.147614
2053,487,5.9735456
2053,385,5.7838335
2053,1062,5.774228
2483,1286,7.3639817
2483,708,7.0681725
2483,1456,6.4949837
2483,907,6.2491765
2483,1470,5.9125977
2483,1024,5.7860017
2483,1291,5.744749
2483,1144,5.7135863
2483,2870,5.7004275
2483,954,5.418962
1882,318,8.628802
1882,597,8.559265
1882,65,8.518479
1882,562,8.400302
1882,561,8.225052
1882,364,8.224389
1882,209,8.182882
1882,250,8.111725
1882,253,7.9958057
1882,479,7.9787393
366,152,9.577536
366,196,9.568622
366,208,9.240741
366,58,8.965062
366,242,8.95418
366,220,8.86408
366,127,8.749631
366,137,8.652425
366,2442,7.777037
366,174,7.629362
550,318,9.493876
550,1913,9.08755
550,153,8.80446
550,2067,8.498367
550,242,8.496164
550,362,8.4612665
550,425,8.383281
550,2530,8.176969
550,2883,8.101119
550,190,8.070823
2486,1949,10.805934
2486,692,9.636577
2486,320,9.539774
2486,2169,9.151714
2486,1936,9.091301
2486,467,9.014325
2486,2152,8.765776
2486,394,8.598298
2486,2168,8.528317
2486,2167,8.409013
2402,1159,8.484064
2402,2333,8.353476
2402,2660,8.108669
2402,2210,8.102302
2402,2498,7.9200115
2402,362,7.8090158
2402,292,7.48423
2402,2593,7.461077
2402,360,7.334223
2402,208,7.3113575
1396,254,9.320102
1396,398,9.163202
1396,233,8.788353
1396,337,8.207822
1396,2609,8.169075
1396,481,8.064934
1396,454,8.062846
1396,65,7.977645
1396,546,7.868071
1396,265,7.788082
1959,250,10.577288
1959,364,10.255982
1959,2067,9.649281
1959,363,9.393059
1959,467,9.211707
1959,2540,8.903037
1959,2684,8.808164
1959,443,8.586112
1959,382,8.577013
1959,2737,8.442835
1410,250,9.387976
1410,526,8.32902
1410,233,8.2108965
1410,49,8.009409
1410,641,7.841134
1410,479,7.692231
1410,481,7.5387473
1410,2494,7.5229883
1410,2865,7.5011654
1410,2442,7.4698133
1074,2247,8.079527
1074,924,7.3958263
1074,738,7.3941817
1074,2290,7.311154
1074,564,7.1437564
1074,2238,7.097488
1074,352,6.967592
1074,1041,6.948438
1074,2652,6.8383975
1074,2638,6.7934475
2489,2952,10.652083
2489,3029,8.972538
2489,2559,8.935245
2489,2301,8.728439
2489,2169,8.404559
2489,208,8.316336
2489,361,8.312247
2489,136,8.190822
2489,1010,8.034186
2489,231,8.001924
2490,385,10.859075
2490,306,10.530366
2490,481,10.268519
2490,2331,9.82432
2490,2979,9.589365
2490,2433,9.518488
2490,146,9.480298
2490,2954,9.366034
2490,2985,9.129962
2490,752,9.11013
2500,597,9.03263
2500,652,8.653256
2500,481,8.446839
2500,2835,7.7059646
2500,1983,7.5811887
2500,544,7.5380607
2500,2112,7.458255
2500,2262,7.400842
2500,2503,7.105114
2500,2008,6.909838
2502,526,10.12789
2502,233,9.771592
2502,597,9.4637375
2502,481,9.26689
2502,355,9.069947
2502,320,8.780701
2502,467,8.7048235
2502,343,8.530964
2502,2982,8.383575
2502,407,8.370971
185,283,8.001982
185,7,7.249628
185,688,7.022319
185,450,6.831987
185,2783,6.364809
185,651,5.8782496
185,535,5.8761816
185,228,5.782719
185,2359,5.583444
185,569,5.491802
410,2854,8.636472
410,1936,8.067104
410,2828,7.814717
410,2242,7.7997146
410,2357,7.792404
410,2456,7.778676
410,287,7.694784
410,2771,7.6778827
410,117,7.5685654
410,2596,7.494918
650,1936,10.129048
650,1949,9.291226
650,114,8.761999
650,1951,8.745181
650,2018,8.6834
650,2037,8.603996
650,308,8.515642
650,1983,8.414904
650,2081,8.381039
650,1994,8.174152
1264,203,9.233413
1264,2533,8.660852
1264,292,8.279513
1264,267,8.048529
1264,210,7.88338
1264,196,7.841756
1264,2497,7.819971
1264,137,7.661636
1264,2531,7.5974813
1264,2505,7.549831
1034,2421,9.020452
1034,209,8.712454
1034,349,8.500851
1034,1108,8.263514
1034,2342,8.230735
1034,2443,7.939907
1034,174,7.5513945
1034,374,7.5447845
1034,292,7.50769
1034,211,7.3984947
171,2534,9.888551
171,203,9.740509
171,2342,9.612085
171,2468,9.493233
171,180,9.241552
171,2346,9.241429
171,2987,9.198311
171,2545,9.047782
171,59,8.943875
171,2535,8.765044
2198,649,9.912569
2198,203,9.14791
2198,481,8.903043
2198,458,8.744174
2198,562,8.617707
2198,2900,8.525743
2198,2180,8.442873
2198,388,8.392569
2198,597,8.3453045
2198,678,8.249366
950,141,11.34794
950,217,9.171731
950,292,8.866561
950,422,8.744468
950,65,8.717312
950,191,8.437877
950,142,8.4251795
950,219,8.409055
950,233,8.407309
950,2480,8.259171
1509,2469,11.011731
1509,2468,10.910452
1509,2342,9.636668
1509,2252,9.418446
1509,2481,8.697652
1509,2529,8.686043
1509,2435,8.581844
1509,2480,8.561232
1509,2350,8.231084
1509,2202,8.125788
474,250,11.345966
474,292,9.580722
474,360,9.578853
474,394,9.458169
474,443,9.317992
474,313,9.145887
474,382,9.141163
474,306,9.061209
474,352,9.044353
474,407,8.9457445
2316,2529,9.1803465
2316,320,8.874479
2316,59,8.294457
2316,2522,7.972474
2316,1254,7.825639
2316,203,7.7451434
2316,1949,7.461836
2316,65,7.4031105
2316,387,7.392696
2316,2630,7.250409
2172,210,8.954327
2172,141,8.390548
2172,2342,8.247683
2172,190,8.157798
2172,208,8.12769
2172,1914,8.068397
2172,211,7.789422
2172,218,7.7004285
2172,58,7.6494555
2172,203,7.625761
2510,687,8.126043
2510,2519,7.4168773
2510,2977,7.3965774
2510,1475,7.09753
2510,1674,6.9944997
2510,378,6.8661737
2510,266,6.8207
2510,1666,6.8157535
2510,986,6.8070626
2510,1401,6.6707363
1601,467,10.025052
1601,1963,9.943851
1601,363,9.248311
1601,1067,8.566745
1601,308,8.38864
1601,40,8.191223
1601,343,8.127181
1601,306,8.045122
1601,407,7.8111153
1601,2064,7.6851616
2511,2716,7.355956
2511,561,6.997202
2511,2973,6.9899855
2511,407,6.979826
2511,788,6.767989
2511,2718,6.7078257
2511,2913,6.6616015
2511,2139,6.63723
2511,699,6.555688
2511,1225,6.542897
2514,2698,7.1256757
2514,3053,6.9447556
2514,2867,6.8391166
2514,1936,6.677799
2514,2406,6.4670663
2514,2312,6.196002
2514,2652,6.143113
2514,2684,6.0893173
2514,2925,6.02976
2514,2382,5.9178205
2515,2248,7.3225126
2515,1794,6.8239956
2515,2035,6.604932
2515,2066,6.182914
2515,1934,6.0300403
2515,1885,5.9708476
2515,1938,5.9408903
2515,1782,5.805178
2515,1859,5.7350426
2515,1776,5.7033057
997,330,9.012221
997,250,8.570964
997,317,8.568992
997,203,8.416948
997,65,8.300349
997,96,8.229223
997,385,8.225775
997,622,8.173542
997,2283,8.1435
997,443,7.8856926
167,2494,7.7939286
167,2468,7.429406
167,2443,7.158658
167,2480,7.1288257
167,2530,6.993935
167,65,6.949623
167,796,6.936074
167,2381,6.8638277
167,218,6.7955728
167,2481,6.756757
141,338,9.219112
141,479,8.364547
141,526,8.345214
141,196,8.022514
141,137,7.6631417
141,339,7.62526
141,419,7.4682016
141,306,7.422508
141,112,7.2700353
141,422,7.261335
2519,2987,9.72838
2519,1591,9.616395
2519,2503,9.040645
2519,398,8.937787
2519,233,8.908198
2519,250,8.779713
2519,2851,8.757096
2519,597,8.664957
2519,519,8.631943
2519,708,8.6167345
1768,248,9.027478
1768,238,8.915662
1768,281,8.876043
1768,159,8.127926
1768,198,7.775088
1768,448,7.5679207
1768,291,7.3953495
1768,280,7.372931
1768,331,7.334534
1768,39,7.3307323
2140,635,5.866482
2140,542,5.8255844
2140,608,5.0631266
2140,487,5.004321
2140,3014,4.96246
2140,2653,4.921388
2140,154,4.9203744
2140,545,4.901157
2140,2495,4.759363
2140,521,4.753649
9,237,8.776692
9,239,8.578401
9,447,7.759101
9,299,7.257974
9,424,7.137372
9,281,6.75969
9,1821,6.6211762
9,1803,6.561975
9,384,6.384178
9,448,6.306351
2523,39,8.969485
2523,195,8.965585
2523,498,8.411317
2523,237,8.015289
2523,447,7.8769894
2523,279,7.69399
2523,425,7.515587
2523,501,7.4407344
2523,420,6.90562
2523,75,6.8982434
305,543,8.482961
305,692,7.541461
305,481,7.3737183
305,233,7.2927356
305,525,7.1397686
305,589,7.0166135
305,1358,6.9911213
305,227,6.902359
305,561,6.897176
305,666,6.831447
138,75,8.636762
138,641,7.576524
138,541,7.5490685
138,158,7.4371986
138,45,7.3910723
138,534,7.354475
138,237,7.163918
138,79,6.791668
138,305,6.694507
138,488,6.5540137
2525,561,7.437985
2525,2813,7.2586436
2525,157,7.2089863
2525,237,7.081436
2525,2942,6.411192
2525,424,6.3716383
2525,2943,6.3037486
2525,326,6.2716036
2525,511,5.9974074
2525,653,5.9897666
2526,363,8.846905
2526,112,8.388863
2526,2475,7.837586
2526,364,7.716118
2526,2440,7.7126527
2526,65,7.6596
2526,2621,7.5734797
2526,434,7.4465647
2526,319,7.408694
2526,2089,7.2837534
869,141,9.5115
869,192,9.281828
869,59,9.17722
869,210,8.763875
869,65,8.737361
869,190,8.644942
869,1914,8.383814
869,128,8.193702
869,203,8.110416
869,451,8.064008
530,250,9.882427
530,2006,9.818883
530,467,9.80476
530,362,9.480195
530,196,9.1867
530,442,8.913159
530,30,8.900722
530,481,8.363439
530,482,8.23389
530,1936,8.169697
2152,2549,8.859108
2152,1224,8.835717
2152,2591,8.645458
2152,1716,8.550076
2152,796,8.403452
2152,191,8.268135
2152,551,8.177874
2152,467,8.137271
2152,1199,8.106422
2152,1557,8.043445
2318,217,9.207046
2318,209,9.137557
2318,141,9.100109
2318,123,8.589546
2318,220,8.381509
2318,210,7.912941
2318,208,7.681162
2318,255,7.6390033
2318,2599,7.4826455
2318,58,7.428739
2529,2006,8.691267
2529,2008,8.003981
2529,1493,7.2027903
2529,2007,7.079653
2529,2024,7.0559583
2529,1936,6.9955316
