userID,itemID,rating
940,190,1
2246,190,1
1886,190,1
1857,190,1
942,190,1
2169,190,1
759,190,1
1145,190,1
327,190,1
1220,190,1
1221,190,1
1900,190,1
2531,190,1
2532,190,1
975,190,1
761,190,1
1901,190,1
792,190,1
2174,190,1
2250,190,1
2177,190,1
460,190,1
511,190,1
84,190,1
2542,190,1
2185,190,1
1822,190,1
332,190,1
995,190,1
997,190,1
1002,190,1
2202,190,1
1006,190,1
2543,190,1
1131,190,1
1021,191,1
2323,191,1
1286,191,1
184,191,1
1937,191,1
2190,191,1
1320,191,1
1336,191,1
874,191,1
196,191,1
568,191,1
215,191,1
1880,191,1
420,191,1
2402,191,1
572,191,1
2243,191,1
2287,191,1
2429,191,1
2158,191,1
2330,191,1
2244,191,1
2544,191,1
2182,191,1
309,191,1
920,191,1
1080,191,1
925,191,1
2467,191,1
2545,191,1
2161,191,1
1467,191,1
931,191,1
1733,191,1
2541,191,1
171,191,1
381,191,1
938,191,1
944,191,1
711,191,1
2112,191,1
2110,191,1
323,191,1
2099,191,1
2101,191,1
965,191,1
443,191,1
1546,191,1
1837,191,1
971,191,1
1109,191,1
2517,191,1
83,191,1
977,191,1
763,191,1
2336,191,1
511,191,1
115,191,1
997,191,1
2340,191,1
1737,191,1
1646,191,1
838,192,1
2537,192,1
2188,192,1
1275,192,1
2151,192,1
2546,192,1
2324,192,1
184,192,1
1027,192,1
1937,192,1
530,192,1
2152,192,1
2190,192,1
1041,192,1
1336,192,1
65,192,1
874,192,1
775,192,1
1794,192,1
1172,192,1
2538,192,1
1051,192,1
2548,192,1
215,192,1
1881,192,1
297,192,1
1059,192,1
1181,192,1
1182,192,1
2287,192,1
300,192,1
1954,192,1
1394,192,1
897,192,1
2157,192,1
187,192,1
2549,192,1
2159,192,1
18,192,1
1898,192,1
1196,192,1
755,192,1
2182,192,1
309,192,1
70,192,1
2550,192,1
1463,192,1
19,192,1
629,192,1
933,192,1
381,192,1
815,192,1
938,192,1
940,192,1
2164,192,1
1857,192,1
947,192,1
2551,192,1
2110,192,1
643,192,1
2552,192,1
238,192,1
1528,192,1
1530,192,1
108,192,1
327,192,1
965,192,1
1221,192,1
1223,192,1
699,192,1
1542,192,1
652,192,1
443,192,1
2531,192,1
1837,192,1
476,192,1
971,192,1
975,192,1
1826,192,1
2533,192,1
1677,192,1
792,192,1
2171,192,1
2024,192,1
2553,192,1
2336,192,1
115,192,1
2397,192,1
2180,192,1
1131,192,1
1737,192,1
183,193,1
454,193,1
1349,193,1
829,193,1
1437,193,1
725,193,1
836,193,1
98,193,1
705,194,1
15,194,1
1386,194,1
1641,194,1
717,194,1
1730,194,1
2202,194,1
17,195,1
2428,195,1
2446,195,1
199,195,1
2431,195,1
2556,195,1
2418,195,1
2525,195,1
12,195,1
2557,195,1
542,196,1
769,196,1
839,196,1
770,196,1
282,196,1
99,196,1
840,196,1
594,196,1
170,196,1
262,196,1
1018,196,1
1282,196,1
1281,196,1
2151,196,1
855,196,1
2559,196,1
773,196,1
184,196,1
2560,196,1
1302,196,1
1304,196,1
1029,196,1
774,196,1
1031,196,1
863,196,1
2561,196,1
2190,196,1
2547,196,1
1318,196,1
2086,196,1
286,196,1
1041,196,1
1775,196,1
605,196,1
1043,196,1
2563,196,1
227,196,1
877,196,1
2153,196,1
2118,196,1
2061,196,1
1047,196,1
1354,196,1
750,196,1
608,196,1
780,196,1
751,196,1
1364,196,1
1879,196,1
1893,196,1
420,196,1
1380,196,1
1381,196,1
1057,196,1
2243,196,1
270,196,1
1390,196,1
2210,196,1
614,196,1
423,196,1
904,196,1
1188,196,1
907,196,1
2565,196,1
2370,196,1
2268,196,1
2566,196,1
187,196,1
1418,196,1
1419,196,1
830,196,1
914,196,1
1427,196,1
623,196,1
2567,196,1
1078,196,1
309,196,1
1450,196,1
785,196,1
1451,196,1
786,196,1
1080,196,1
235,196,1
536,196,1
929,196,1
1084,196,1
629,196,1
2123,196,1
1086,196,1
344,196,1
1809,196,1
1885,196,1
458,196,1
124,196,1
1709,196,1
2307,196,1
2308,196,1
2407,196,1
1480,196,1
815,196,1
1089,196,1
150,196,1
940,196,1
756,196,1
236,196,1
2097,196,1
1489,196,1
1757,196,1
943,196,1
947,196,1
807,196,1
392,196,1
51,196,1
950,196,1
2395,196,1
1504,196,1
641,196,1
2508,196,1
438,196,1
358,196,1
326,196,1
327,196,1
965,196,1
2569,196,1
2570,196,1
1542,196,1
2571,196,1
972,196,1
974,196,1
1556,196,1
1561,196,1
2572,196,1
2573,196,1
657,196,1
506,196,1
1569,196,1
2172,196,1
983,196,1
2574,196,1
1725,196,1
1116,196,1
2509,196,1
1118,196,1
764,196,1
1588,196,1
128,196,1
2388,196,1
2577,196,1
166,196,1
1595,196,1
1596,196,1
460,196,1
2578,196,1
1609,196,1
2510,196,1
794,196,1
2579,196,1
2180,196,1
1007,196,1
2226,196,1
1132,196,1
207,197,1
1010,197,1
1875,197,1
593,197,1
594,197,1
2537,197,1
2392,197,1
820,197,1
2580,197,1
1934,197,1
677,197,1
773,197,1
1303,197,1
1304,197,1
543,197,1
2190,197,1
1037,197,1
286,197,1
1328,197,1
1330,197,1
1045,197,1
880,197,1
2119,197,1
568,197,1
267,197,1
1380,197,1
1181,197,1
1393,197,1
2582,197,1
2120,197,1
2289,197,1
2565,197,1
576,197,1
830,197,1
18,197,1
2213,197,1
1196,197,1
549,197,1
1436,197,1
2583,197,1
1076,197,1
623,197,1
309,197,1
737,197,1
729,197,1
536,197,1
1084,197,1
313,197,1
2123,197,1
1471,197,1
2095,197,1
1483,197,1
2125,197,1
1489,197,1
2311,197,1
2584,197,1
438,197,1
1518,197,1
1521,197,1
789,197,1
126,197,1
2009,197,1
474,197,1
745,197,1
1531,197,1
790,197,1
1537,197,1
109,197,1
971,197,1
973,197,1
1826,197,1
1569,197,1
1113,197,1
2171,197,1
2172,197,1
1725,197,1
2249,197,1
986,197,1
98,197,1
2585,197,1
2388,197,1
2586,197,1
1242,197,1
1596,197,1
1697,197,1
1598,197,1
141,197,1
1604,197,1
794,197,1
1245,197,1
1003,197,1
86,197,1
1766,198,1
548,198,1
1456,198,1
1868,198,1
2418,198,1
1735,198,1
388,199,1
676,199,1
263,199,1
1794,199,1
2328,199,1
427,199,1
539,199,1
838,200,1
193,200,1
602,200,1
419,200,1
883,200,1
753,200,1
2235,200,1
2304,200,1
2074,200,1
693,200,1
1005,200,1
2591,200,1
838,201,1
602,201,1
753,201,1
2304,201,1
550,201,1
2074,201,1
503,201,1
764,201,1
1005,201,1
2591,201,1
602,202,1
419,202,1
2592,202,1
2235,202,1
2149,202,1
2590,202,1
712,202,1
2074,202,1
745,202,1
693,202,1
764,202,1
2591,202,1
2322,203,1
542,203,1
769,203,1
1260,203,1
1875,203,1
1014,203,1
593,203,1
76,203,1
844,203,1
1016,203,1
846,203,1
848,203,1
1282,203,1
851,203,1
1286,203,1
1161,203,1
2281,203,1
852,203,1
2594,203,1
1791,203,1
129,203,1
728,203,1
1306,203,1
774,203,1
1030,203,1
1031,203,1
1032,203,1
45,203,1
863,203,1
1035,203,1
2547,203,1
1037,203,1
865,203,1
1318,203,1
1039,203,1
2401,203,1
1041,203,1
1042,203,1
1334,203,1
872,203,1
226,203,1
1340,203,1
876,203,1
2256,203,1
1341,203,1
2479,203,1
2598,203,1
1347,203,1
2599,203,1
196,203,1
1051,203,1
2600,203,1
2601,203,1
229,203,1
2088,203,1
1825,203,1
780,203,1
215,203,1
885,203,1
887,203,1
1056,203,1
891,203,1
298,203,1
2603,203,1
2234,203,1
1659,203,1
2209,203,1
1181,203,1
896,203,1
2403,203,1
612,203,1
1390,203,1
2604,203,1
2605,203,1
2211,203,1
1957,203,1
1188,203,1
1400,203,1
1401,203,1
907,203,1
1895,203,1
1067,203,1
576,203,1
2091,203,1
908,203,1
909,203,1
187,203,1
910,203,1
304,203,1
1971,203,1
1734,203,1
468,203,1
1426,203,1
366,203,1
2269,203,1
1196,203,1
620,203,1
1434,203,1
1435,203,1
1436,203,1
2607,203,1
2244,203,1
917,203,1
623,203,1
309,203,1
1199,203,1
2550,203,1
1451,203,1
492,203,1
550,203,1
924,203,1
729,203,1
681,203,1
2610,203,1
787,203,1
235,203,1
1668,203,1
929,203,1
495,203,1
1467,203,1
19,203,1
2123,203,1
2541,203,1
1086,203,1
344,203,1
458,203,1
1087,203,1
1709,203,1
2307,203,1
2194,203,1
2308,203,1
1480,203,1
2611,203,1
2309,203,1
1483,203,1
2612,203,1
1090,203,1
150,203,1
710,203,1
1208,203,1
1757,203,1
50,203,1
832,203,1
320,203,1
537,203,1
946,203,1
1499,203,1
807,203,1
392,203,1
1096,203,1
2615,203,1
2312,203,1
2584,203,1
581,203,1
2507,203,1
322,203,1
954,203,1
1098,203,1
438,203,1
1815,203,1
2099,203,1
713,203,1
961,203,1
1816,203,1
963,203,1
151,203,1
502,203,1
965,203,1
1221,203,1
650,203,1
1224,203,1
2617,203,1
1542,203,1
652,203,1
443,203,1
1106,203,1
2618,203,1
2219,203,1
1109,203,1
2619,203,1
684,203,1
1826,203,1
976,203,1
2573,203,1
506,203,1
2533,203,1
791,203,1
792,203,1
1112,203,1
1114,203,1
2298,203,1
2173,203,1
984,203,1
1115,203,1
2249,203,1
2336,203,1
206,203,1
986,203,1
2410,203,1
2132,203,1
2251,203,1
2576,203,1
245,203,1
1586,203,1
793,203,1
2620,203,1
2239,203,1
2240,203,1
2080,203,1
1121,203,1
667,203,1
1604,203,1
331,203,1
1124,203,1
2081,203,1
513,203,1
1126,203,1
794,203,1
1000,203,1
1128,203,1
1639,203,1
1004,203,1
2047,203,1
2622,203,1
2180,203,1
1628,203,1
1737,203,1
118,203,1
86,203,1
2415,204,1
212,204,1
623,204,1
49,204,1
2624,205,1
3,205,1
149,205,1
932,205,1
582,205,1
12,205,1
2557,205,1
1912,205,1
63,206,1
2326,206,1
608,206,1
1768,206,1
732,206,1
120,207,1
197,207,1
799,207,1
1749,207,1
347,207,1
180,207,1
1786,207,1
839,208,1
529,208,1
1920,208,1
1011,208,1
594,208,1
1269,208,1
1020,208,1
1280,208,1
850,208,1
1649,208,1
1293,208,1
2626,208,1
1025,208,1
1299,208,1
1027,208,1
2116,208,1
2595,208,1
2205,208,1
1030,208,1
210,208,1
2504,208,1
2230,208,1
2547,208,1
1318,208,1
1168,208,1
2231,208,1
286,208,1
1042,208,1
1942,208,1
1943,208,1
1044,208,1
749,208,1
2206,208,1
1339,208,1
1340,208,1
877,208,1
1046,208,1
547,208,1
1345,208,1
2627,208,1
2628,208,1
1049,208,1
2285,208,1
568,208,1
1051,208,1
1052,208,1
144,208,1
1054,208,1
780,208,1
1364,208,1
1370,208,1
887,208,1
889,208,1
2327,208,1
891,208,1
892,208,1
1381,208,1
2243,208,1
1389,208,1
1390,208,1
1060,208,1
271,208,1
897,208,1
614,208,1
2629,208,1
1397,208,1
423,208,1
1958,208,1
1400,208,1
1402,208,1
2193,208,1
753,208,1
720,208,1
1070,208,1
2630,208,1
830,208,1
18,208,1
1897,208,1
1426,208,1
1433,208,1
549,208,1
1435,208,1
2631,208,1
2607,208,1
1440,208,1
307,208,1
1805,208,1
623,208,1
1077,208,1
122,208,1
309,208,1
2550,208,1
1449,208,1
2632,208,1
492,208,1
1980,208,1
2633,208,1
1200,208,1
1080,208,1
2634,208,1
1744,208,1
371,208,1
311,208,1
579,208,1
1466,208,1
1467,208,1
932,208,1
1086,208,1
1471,208,1
2635,208,1
1691,208,1
788,208,1
1480,208,1
2095,208,1
938,208,1
939,208,1
1089,208,1
2294,208,1
2097,208,1
1672,208,1
2218,208,1
319,208,1
1091,208,1
944,208,1
947,208,1
1499,208,1
1909,208,1
1504,208,1
2507,208,1
953,208,1
323,208,1
1098,208,1
2552,208,1
438,208,1
2637,208,1
1785,208,1
2381,208,1
358,208,1
2638,208,1
474,208,1
1145,208,1
326,208,1
2639,208,1
1531,208,1
965,208,1
2012,208,1
1537,208,1
2129,208,1
1104,208,1
1546,208,1
2219,208,1
971,208,1
654,208,1
1113,208,1
685,208,1
1571,208,1
1235,208,1
478,208,1
1725,208,1
359,208,1
988,208,1
445,208,1
2641,208,1
1242,208,1
2105,208,1
665,208,1
2080,208,1
668,208,1
482,208,1
1125,208,1
997,208,1
999,208,1
2642,208,1
671,208,1
1861,208,1
2254,208,1
2643,208,1
452,208,1
838,209,1
2644,209,1
1150,209,1
261,209,1
1011,209,1
1684,209,1
2645,209,1
1265,209,1
674,209,1
2451,209,1
2646,209,1
1281,209,1
727,209,1
851,209,1
1291,209,1
772,209,1
1297,209,1
1302,209,1
2648,209,1
1029,209,1
1032,209,1
2230,209,1
1037,209,1
2086,209,1
2596,209,1
2359,209,1
2649,209,1
1943,209,1
877,209,1
1045,209,1
416,209,1
776,209,1
196,209,1
778,209,1
1049,209,1
1353,209,1
2600,209,1
1355,209,1
1364,209,1
1878,209,1
2651,209,1
1893,209,1
1951,209,1
610,209,1
1371,209,1
821,209,1
1905,209,1
297,209,1
1378,209,1
298,209,1
1380,209,1
1382,209,1
1383,209,1
1387,209,1
1799,209,1
752,209,1
1390,209,1
300,209,1
1061,209,1
2211,209,1
100,209,1
2655,209,1
2656,209,1
2657,209,1
900,209,1
1063,209,1
2658,209,1
2659,209,1
1400,209,1
1401,209,1
2660,209,1
2661,209,1
2370,209,1
576,209,1
1411,209,1
303,209,1
1071,209,1
2394,209,1
1434,209,1
1436,209,1
2305,209,1
1976,209,1
307,209,1
1076,209,1
1450,209,1
1452,209,1
1455,209,1
550,209,1
1201,209,1
2663,209,1
371,209,1
928,209,1
804,209,1
627,209,1
1467,209,1
1205,209,1
1471,209,1
458,209,1
124,209,1
1987,209,1
815,209,1
1483,209,1
434,209,1
2165,209,1
1139,209,1
636,209,1
41,209,1
807,209,1
2109,209,1
1096,209,1
1140,209,1
2112,209,1
2167,209,1
1510,209,1
1216,209,1
2508,209,1
1522,209,1
358,209,1
1835,209,1
2009,209,1
1145,209,1
2616,209,1
2505,209,1
1220,209,1
650,209,1
2571,209,1
1106,209,1
2666,209,1
971,209,1
760,209,1
976,209,1
2573,209,1
83,209,1
1565,209,1
2668,209,1
1570,209,1
2298,209,1
1725,209,1
479,209,1
2509,209,1
1580,209,1
2030,209,1
1582,209,1
793,209,1
1242,209,1
1595,209,1
665,209,1
2178,209,1
114,209,1
386,209,1
1605,209,1
2222,209,1
115,209,1
1127,209,1
448,209,1
2672,209,1
1006,209,1
1627,209,1
1912,209,1
1132,209,1
839,210,1
770,210,1
282,210,1
2227,210,1
1875,210,1
1013,210,1
1015,210,1
2674,210,1
701,210,1
766,210,1
1283,210,1
1289,210,1
1022,210,1
1292,210,1
677,210,1
2626,210,1
773,210,1
283,210,1
856,210,1
858,210,1
1303,210,1
2675,210,1
1304,210,1
600,210,1
1029,210,1
862,210,1
2152,210,1
2302,210,1
2504,210,1
864,210,1
2190,210,1
2596,210,1
1041,210,1
870,210,1
1326,210,1
873,210,1
226,210,1
2563,210,1
877,210,1
775,210,1
2061,210,1
1350,210,1
1053,210,1
354,210,1
229,210,1
144,210,1
1358,210,1
1879,210,1
887,210,1
889,210,1
1381,210,1
2234,210,1
270,210,1
752,210,1
1181,210,1
1389,210,1
300,210,1
2288,210,1
1954,210,1
271,210,1
897,210,1
902,210,1
2267,210,1
1065,210,1
1401,210,1
907,210,1
2606,210,1
1402,210,1
2678,210,1
2679,210,1
356,210,1
2158,210,1
783,210,1
911,210,1
830,210,1
914,210,1
1423,210,1
1897,210,1
2269,210,1
1433,210,1
1435,210,1
2305,210,1
784,210,1
1442,210,1
1078,210,1
2550,210,1
1449,210,1
1450,210,1
2632,210,1
2680,210,1
1460,210,1
729,210,1
928,210,1
929,210,1
1466,210,1
1205,210,1
1984,210,1
932,210,1
1884,210,1
314,210,1
1087,210,1
1088,210,1
1709,210,1
937,210,1
788,210,1
2308,210,1
630,210,1
2611,210,1
2126,210,1
1993,210,1
434,210,1
2681,210,1
1999,210,1
947,210,1
1909,210,1
2098,210,1
1095,210,1
392,210,1
2665,210,1
641,210,1
1517,210,1
394,210,1
960,210,1
789,210,1
961,210,1
1101,210,1
2010,210,1
223,210,1
962,210,1
474,210,1
326,210,1
1526,210,1
502,210,1
966,210,1
1104,210,1
2219,210,1
1551,210,1
971,210,1
976,210,1
2573,210,1
791,210,1
1565,210,1
978,210,1
1573,210,1
983,210,1
244,210,1
2249,210,1
2685,210,1
2575,210,1
2133,210,1
2585,210,1
1588,210,1
166,210,1
2686,210,1
2178,210,1
993,210,1
141,210,1
386,210,1
331,210,1
482,210,1
2621,210,1
447,210,1
1609,210,1
747,210,1
671,210,1
1639,210,1
2579,210,1
1004,210,1
2672,210,1
2687,210,1
838,211,1
207,211,1
2227,211,1
1264,211,1
1015,211,1
1269,211,1
2503,211,1
2451,211,1
1018,211,1
701,211,1
848,211,1
1289,211,1
560,211,1
773,211,1
2595,211,1
862,211,1
2676,211,1
2152,211,1
45,211,1
2562,211,1
864,211,1
1315,211,1
2190,211,1
1320,211,1
867,211,1
871,211,1
226,211,1
877,211,1
266,211,1
1169,211,1
2284,211,1
778,211,1
1051,211,1
1052,211,1
1354,211,1
1360,211,1
882,211,1
1879,211,1
1880,211,1
1056,211,1
420,211,1
296,211,1
297,211,1
1378,211,1
1381,211,1
1659,211,1
300,211,1
2288,211,1
2654,211,1
2210,211,1
1062,211,1
47,211,1
146,211,1
1064,211,1
1065,211,1
906,211,1
1895,211,1
1067,211,1
576,211,1
2091,211,1
2679,211,1
356,211,1
1071,211,1
1423,211,1
802,211,1
1433,211,1
549,211,1
1435,211,1
2690,211,1
1438,211,1
916,211,1
122,211,1
1078,211,1
2691,211,1
1980,211,1
579,211,1
2306,211,1
2293,211,1
1086,211,1
344,211,1
934,211,1
1809,211,1
2095,211,1
1207,211,1
150,211,1
756,211,1
1993,211,1
710,211,1
941,211,1
1857,211,1
1489,211,1
434,211,1
1493,211,1
50,211,1
1909,211,1
2098,211,1
1812,211,1
392,211,1
2615,211,1
949,211,1
581,211,1
2395,211,1
322,211,1
2693,211,1
2637,211,1
239,211,1
961,211,1
1835,211,1
1101,211,1
962,211,1
759,211,1
326,211,1
1526,211,1
1531,211,1
2012,211,1
649,211,1
1536,211,1
2683,211,1
552,211,1
443,211,1
2696,211,1
971,211,1
52,211,1
972,211,1
1108,211,1
973,211,1
2573,211,1
2076,211,1
978,211,1
2019,211,1
983,211,1
244,211,1
1725,211,1
2685,211,1
986,211,1
352,211,1
1579,211,1
693,211,1
2697,211,1
1581,211,1
1582,211,1
128,211,1
2299,211,1
2577,211,1
667,211,1
1602,211,1
141,211,1
1604,211,1
386,211,1
331,211,1
2082,211,1
332,211,1
2579,211,1
1619,211,1
703,211,1
2688,211,1
452,211,1
1919,212,1
2593,212,1
403,212,1
842,212,1
247,212,1
2699,212,1
1922,212,1
2700,212,1
57,212,1
1287,212,1
597,212,1
2562,212,1
2086,212,1
2058,212,1
1652,212,1
2704,212,1
748,212,1
1324,212,1
1340,212,1
1341,212,1
1829,212,1
2705,212,1
1657,212,1
1795,212,1
419,212,1
884,212,1
487,212,1
2707,212,1
2708,212,1
2657,212,1
2709,212,1
2710,212,1
1411,212,1
1418,212,1
1195,212,1
1075,212,1
2544,212,1
429,212,1
729,212,1
498,212,1
256,212,1
807,212,1
1512,212,1
657,212,1
978,212,1
98,212,1
2671,212,1
114,212,1
141,212,1
2712,212,1
1128,212,1
448,212,1
1250,212,1
374,212,1
705,213,1
410,213,1
17,213,1
65,213,1
187,213,1
221,213,1
737,213,1
2012,213,1
42,213,1
12,213,1
363,213,1
2279,214,1
2715,214,1
546,214,1
2356,214,1
57,214,1
1284,214,1
597,214,1
2716,214,1
2718,214,1
748,214,1
3,214,1
872,214,1
2719,214,1
565,214,1
2720,214,1
417,214,1
1794,214,1
1947,214,1
228,214,1
26,214,1
697,214,1
1880,214,1
612,214,1
720,214,1
2723,214,1
1418,214,1
1428,214,1
1708,214,1
2431,214,1
2724,214,1
1808,214,1
2725,214,1
1833,214,1
498,214,1
1868,214,1
633,214,1
49,214,1
1741,214,1
1139,214,1
135,214,1
2726,214,1
2727,214,1
639,214,1
2728,214,1
238,214,1
258,214,1
326,214,1
475,214,1
1573,214,1
98,214,1
53,214,1
1597,214,1
1246,214,1
397,214,1
2730,214,1
262,215,1
57,215,1
365,215,1
2733,215,1
2717,215,1
283,215,1
1301,215,1
1652,215,1
1341,215,1
1045,215,1
267,215,1
2601,215,1
2736,215,1
1175,215,1
2708,215,1
1183,215,1
1394,215,1
2738,215,1
1063,215,1
2368,215,1
2739,215,1
1411,215,1
914,215,1
1195,215,1
2544,215,1
2431,215,1
1666,215,1
428,215,1
2740,215,1
2741,215,1
632,215,1
2743,215,1
2311,215,1
2744,215,1
2745,215,1
2005,215,1
713,215,1
2747,215,1
259,215,1
1525,215,1
646,215,1
2749,215,1
443,215,1
1747,215,1
1637,215,1
653,215,1
1227,215,1
2750,215,1
2077,215,1
2033,215,1
2751,215,1
1124,215,1
2752,215,1
2753,215,1
998,215,1
246,215,1
1127,215,1
448,215,1
2713,215,1
1794,216,1
1784,216,1
427,216,1
342,216,1
2349,216,1
169,216,1
542,217,1
590,217,1
261,217,1
2450,217,1
2503,217,1
2754,217,1
845,217,1
1288,217,1
1290,217,1
2755,217,1
1299,217,1
2116,217,1
1307,217,1
2756,217,1
45,217,1
864,217,1
1035,217,1
2757,217,1
1652,217,1
1331,217,1
1345,217,1
1892,217,1
196,217,1
2325,217,1
1051,217,1
144,217,1
2581,217,1
420,217,1
216,217,1
1379,217,1
2707,217,1
534,217,1
1954,217,1
1955,217,1
905,217,1
1401,217,1
1402,217,1
1411,217,1
910,217,1
1425,217,1
1076,217,1
1078,217,1
309,217,1
729,217,1
2663,217,1
496,217,1
1087,217,1
936,217,1
630,217,1
1487,217,1
940,217,1
1992,217,1
2165,217,1
946,217,1
436,217,1
2762,217,1
1513,217,1
394,217,1
238,217,1
325,217,1
1525,217,1
109,217,1
970,217,1
973,217,1
974,217,1
1561,217,1
1111,217,1
1582,217,1
1593,217,1
2765,217,1
2178,217,1
1606,217,1
513,217,1
2253,217,1
118,217,1
837,218,1
838,218,1
542,218,1
282,218,1
2593,218,1
840,218,1
1920,218,1
515,218,1
1014,218,1
2645,218,1
2674,218,1
2503,218,1
170,218,1
2594,218,1
1297,218,1
857,218,1
858,218,1
1303,218,1
2205,218,1
2648,218,1
1032,218,1
45,218,1
2504,218,1
1034,218,1
1167,218,1
284,218,1
2086,218,1
867,218,1
2767,218,1
2506,218,1
227,218,1
2564,218,1
1048,218,1
1050,218,1
1354,218,1
2768,218,1
884,218,1
2581,218,1
886,218,1
887,218,1
296,218,1
1381,218,1
2234,218,1
900,218,1
1063,218,1
616,218,1
2659,218,1
2289,218,1
1400,218,1
2565,218,1
1408,218,1
576,218,1
356,218,1
913,218,1
220,218,1
2244,218,1
307,218,1
917,218,1
1077,218,1
2691,218,1
785,218,1
729,218,1
536,218,1
2540,218,1
2306,218,1
1084,218,1
1085,218,1
1472,218,1
1476,218,1
315,218,1
937,218,1
630,218,1
1138,218,1
940,218,1
2332,218,1
434,218,1
1491,218,1
1493,218,1
1091,218,1
50,218,1
1909,218,1
2000,218,1
2198,218,1
2615,218,1
639,218,1
954,218,1
641,218,1
438,218,1
1835,218,1
644,218,1
1816,218,1
1541,218,1
969,218,1
1107,218,1
972,218,1
684,218,1
179,218,1
2769,218,1
1235,218,1
1574,218,1
1889,218,1
1236,218,1
2575,218,1
2410,218,1
359,218,1
2576,218,1
988,218,1
2585,218,1
1242,218,1
1596,218,1
260,218,1
665,218,1
1121,218,1
667,218,1
1602,218,1
141,218,1
1124,218,1
332,218,1
747,218,1
1245,218,1
2772,218,1
1628,218,1
1009,218,1
837,219,1
542,219,1
770,219,1
844,219,1
407,219,1
2228,219,1
1016,219,1
262,219,1
820,219,1
848,219,1
463,219,1
1281,219,1
773,219,1
1937,219,1
858,219,1
45,219,1
863,219,1
2086,219,1
867,219,1
1168,219,1
869,219,1
1042,219,1
1326,219,1
65,219,1
875,219,1
749,219,1
2118,219,1
883,219,1
2581,219,1
1364,219,1
886,219,1
888,219,1
1880,219,1
420,219,1
216,219,1
2404,219,1
2287,219,1
1955,219,1
908,219,1
94,219,1
2304,219,1
1734,219,1
2236,219,1
2774,219,1
915,219,1
1438,219,1
2244,219,1
1445,219,1
1199,219,1
2069,219,1
737,219,1
1744,219,1
1455,219,1
1456,219,1
2306,219,1
19,219,1
255,219,1
2613,219,1
940,219,1
106,219,1
79,219,1
1834,219,1
949,219,1
1504,219,1
2003,219,1
1216,219,1
438,219,1
713,219,1
2775,219,1
372,219,1
2616,219,1
502,219,1
967,219,1
1549,219,1
1106,219,1
971,219,1
83,219,1
978,219,1
332,219,1
747,219,1
2253,219,1
1639,219,1
334,219,1
2226,219,1
451,219,1
452,219,1
529,220,1
515,220,1
1013,220,1
1015,220,1
76,220,1
1269,220,1
1016,220,1
262,220,1
827,220,1
727,220,1
851,220,1
263,220,1
365,220,1
2594,220,1
1299,220,1
861,220,1
1307,220,1
2756,220,1
863,220,1
284,220,1
412,220,1
1039,220,1
1686,220,1
748,220,1
1943,220,1
65,220,1
2777,220,1
547,220,1
1892,220,1
2538,220,1
1353,220,1
1867,220,1
1357,220,1
750,220,1
1370,220,1
1881,220,1
892,220,1
1383,220,1
1059,220,1
897,220,1
1062,220,1
1063,220,1
1403,220,1
2565,220,1
1068,220,1
783,220,1
911,220,1
913,220,1
1420,220,1
1734,220,1
2269,220,1
549,220,1
1976,220,1
1440,220,1
472,220,1
1445,220,1
1452,220,1
786,220,1
737,220,1
254,220,1
729,220,1
235,220,1
1466,220,1
2306,220,1
1084,220,1
496,220,1
544,220,1
629,220,1
1477,220,1
255,220,1
1480,220,1
815,220,1
710,220,1
1488,220,1
1757,220,1
1492,220,1
2778,220,1
320,220,1
1093,220,1
949,220,1
2779,220,1
1521,220,1
1522,220,1
358,220,1
1101,220,1
2780,220,1
1531,220,1
2781,220,1
971,220,1
506,220,1
1703,220,1
836,220,1
980,220,1
762,220,1
660,220,1
661,220,1
2249,220,1
2250,220,1
1581,220,1
245,220,1
668,220,1
1604,220,1
331,220,1
332,220,1
1610,220,1
1129,220,1
1622,220,1
1628,220,1
2317,220,1
1131,220,1
2226,220,1
451,220,1
209,221,1
870,221,1
195,221,1
1772,221,1
148,221,1
160,221,1
162,221,1
2410,221,1
210,222,1
1647,222,1
1656,222,1
1255,222,1
2234,222,1
421,222,1
557,222,1
339,222,1
1095,222,1
238,222,1
346,222,1
979,222,1
181,222,1
192,222,1
1639,222,1
262,223,1
463,223,1
365,223,1
1299,223,1
2560,223,1
1034,223,1
869,223,1
1041,223,1
1330,223,1
227,223,1
568,223,1
2090,223,1
1365,223,1
1893,223,1
250,223,1
2120,223,1
781,223,1
423,223,1
576,223,1
2416,223,1
254,223,1
1084,223,1
2097,223,1
1497,223,1
2313,223,1
2508,223,1
501,223,1
326,223,1
139,223,1
967,223,1
1541,223,1
1552,223,1
2667,223,1
657,223,1
2076,223,1
479,223,1
445,223,1
764,223,1
667,223,1
2083,223,1
1284,224,1
1876,224,1
45,224,1
1050,224,1
2786,224,1
2502,224,1
1732,224,1
1176,224,1
1178,224,1
421,224,1
2787,224,1
2788,224,1
251,224,1
720,224,1
471,224,1
495,224,1
497,224,1
1086,224,1
2377,224,1
256,224,1
236,224,1
524,224,1
2743,224,1
394,224,1
238,224,1
96,224,1
1820,224,1
243,224,1
1544,224,1
2790,224,1
1839,224,1
53,224,1
2729,224,1
513,224,1
1680,224,1
1920,225,1
2793,225,1
406,225,1
1161,225,1
2115,225,1
412,225,1
227,225,1
46,225,1
1354,225,1
2286,225,1
2651,225,1
420,225,1
1380,225,1
2288,225,1
